SMILES,Name,MolWeight
Cc1ccn(CC(=O)N2CCc3c(c(CCC(=O)N4CCCC4)nn3C)C2)n1,,384.23
Clc1cccc(-c2csc(Cc3nc(-c4ccc5c(c4)OCO5)no3)n2)c1,,397.03
CCC1(CC)Cc2ccccc2-c2[nH]c(=O)n(C3CCCC3)c(=O)c21,,338.2
Cc1cc(C)nc(-n2nc(C)c3c2NC(=O)CSC3c2ccc(F)cc2F)n1,,401.11
O=C(CC1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1)NCCN1CCOCC1,,435.11
CC(=O)c1cccc(NC(=O)N2CCc3ccccc32)c1,,280.12
Cc1ccc(S(=O)(=O)N2CCCC2c2cc(C(C)C)no2)cc1C,,348.15
COc1ccc(Nc2cnn(C34CC5CC(CC(C(=O)O)(C5)C3)C4)c(=O)c2Cl)c(OC)c1,,459.16
CC(C)CSc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(F)c1,,377.14
CNC(=O)[C@]12C[C@@H](NC(=O)Cn3c(=O)oc4ccccc43)C[C@H]1CN(Cc1ccccc1)C2,,448.21
O=C(CNC(=O)N1CCSc2ncccc21)NCc1ccco1,,332.09
Cc1c(C(=O)O)c2cc(O)c(Br)cc2n1C1CCCCCC1,,365.06
CC1(C)COc2c(-c3ccccc3)nc3sc4c(NCCO)ncnc4c3c2C1,,406.15
CCC(C)N1CCN(Cc2ccc(Br)cc2)CC1,,310.1
COCCN(C)S(=O)(=O)c1cc2c(cc1Oc1cccnc1)Oc1ccccc1NC2=O,,455.12
Cc1nc(-c2cc(S(=O)(=O)NCc3ccc4c(c3)OCO4)c(C)s2)no1,,393.05
Cn1cnc(S(=O)(=O)N2CCn3nc(C(=O)NC4CCCC4)cc3C2)c1,,378.15
CC(C)(C)OC(=O)C1=NN(c2ccc(Cl)cc2)c2ccccc2S1(=O)=O,,392.06
CC1CSc2ccc(S(=O)(=O)CCC(=O)N3CCOCC3)cc2NC1=O,,398.1
O=C(NCC(c1ccccc1)C1CCCCC1)NC1c2ccccc2Oc2ccccc21,,426.23
CCn1ncc(/C=N/NC(=O)C2CCCN(S(C)(=O)=O)C2)c1F,,345.13
COc1ccc(C2Cn3nnc(-c4nc(-c5ccccc5OC)no4)c3CO2)cc1,,405.14
CSc1nnc2c(n1)OC(c1ccc(Br)cc1)N(C(C)=O)c1ccc(F)cc1-2,,460.0
COC(=O)c1cc(COc2cc3oc(=O)c4c(c3cc2Cl)CCCC4)c(C)o1,,402.09
Cc1ccc(CNc2c(-c3ccc(C(C)C)cc3)nc3ncccn23)cc1,,356.2
Cc1nc2c(c(SC(C)C(=O)Nc3ccc(Br)cc3)n1)CCC2,,391.04
O=C1CC(N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)C(=O)N1c1ccc(Cl)cc1,,427.2
CCSc1nc2c(c(=O)n1C)C1(CCCCC1)Cc1ccccc1-2,,340.16
Cc1c(CNCc2cc(F)cc(F)c2)cnn1C,,251.12
CC1CCCCN1Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(N)=O,,348.19
CCOC(=O)c1ccc(-c2ccc(/C=N\NC(=O)OC(C)(C)C)o2)cc1,,358.15
O=S(=O)(c1ccccc1)N1CCC(CCc2noc(C3CCOCC3)n2)CC1,,405.17
COCc1cc(C)nc2sc3c(c12)NC(c1c[nH]nc1-c1ccsc1)NC3=O,,411.08
Cc1cccc(-n2nnnc2C2(Nc3ccccc3C)CCCC2)c1,,333.2
CC(=O)c1sc2ccccc2c1OC(=O)c1ccccc1F,,314.04
Cc1cc(C)n(Cc2c(C(=O)N3CC(c4nncn4C)C4(CCOCC4)C3)noc2C)n1,,439.23
CCCCCCCCCS(=O)(=O)Nc1ccc(C)cn1,,298.17
Clc1cccc(-c2nnc3sc(-c4cccs4)nn23)c1,,317.98
CCCSCCCNC(=O)NC1COc2ccccc2C1,,308.16
COc1ccc(CN2CCN(CC3CC=CCC3)CC2)cc1,,300.22
O=C(Nc1cccc2ccccc12)c1cc(=O)n2c(nc3ccccc32)s1,,371.07
Cc1cnc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(=O)NC(C)C)nn2)cn1,,375.18
c1ccc(N2CCN(c3c4c(nc5ncnn35)CCCC4)CC2)cc1,,334.19
CCOc1cc2c3c(c1)C(c1c(-c4ccccc4)n(C)c(=O)n1C)C(=O)N3C(C)(C)C=C2C,,443.22
CCSc1nnc(NC(=O)Cn2nc(C(F)F)c(Br)c2C)s1,,410.96
O=c1[nH]c2ccc(Cl)cc2c(-c2ccccc2)c1Sc1nc(O)cc(-c2ccccc2)n1,,457.07
O=S(=O)(Cc1ccc(-c2nc(-c3ccccc3Br)no2)o1)Cc1ccccc1F,,475.98
CC1CN(CC(=O)NC2CCCCC2)CC(C)O1,,254.2
Cc1cc(C)c2[nH]c(COc3cc(C)c(Cl)c(C)c3)nc2c1,,314.12
O=C1NC2(CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)N=C1c1cccs1,,411.05
O=C(C1CCOCC1)N1CC[C@@H](n2c(=O)n(CC3CCCCC3)c3cccnc32)C1,,412.25
COc1cccc(N2CCN(Cc3nc(N)nc(Nc4cc(OC)ccc4OC)n3)CC2)c1,,451.23
Cc1cc(C)n(C(=O)CC23CC4CC(CC(C4)C2)C3)n1,,272.19
CCOCCOC(=O)c1ccc2c(c1)N(Cc1ccccn1)C(=O)c1ccccc1S2,,434.13
Cn1c(SCc2ccc(Cl)cc2)nnc1-c1ccc2c(c1)OCCCO2,,387.08
O=C1c2ccccc2S(=O)(=O)N1Cc1nnnn1-c1ccc(Br)cc1,,418.97
COc1ccc(CN(Cc2cc(=O)oc3ccc(C)cc23)CC(C)C)cc1OC,,395.21
NC(=O)c1c(NC(=O)CCCSc2ccccc2)sc2c1CCC2,,360.1
CCN1C(=O)c2cc(C(=O)NCCN3CCCCC3)nn2CC1(C)C(=O)NC1CCCC1,,444.28
CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N(CC(C)C)CC(C)C)ccc21,,412.17
O=C1CCC[C@@H]2CN(C(=O)NCCc3ccccc3)C[C@@H]2N1,,301.18
Cc1nnc(SCC(=O)Nc2ccc(I)cc2)n1N,,388.98
O=S(=O)(NCC(c1ccc(F)cc1)S(=O)(=O)c1cccs1)c1ccc2c(c1)OCO2,,469.01
CN1CCN(C2CCN(Cc3ccccc3Br)CC2)CC1,,351.13
Cc1nn(C)cc1C(C)NC(=O)C1C2C=CC(C2)C1C(=O)O,,303.16
CC(=O)NC1=NN(C(C)=O)C2(S1)C(=O)N(CCCOc1ccccc1Cl)c1ccccc12,,472.1
Cc1c2c(C(F)F)cc(=O)n(CCC(=O)O)c2nn1C(C)C,,313.12
CCC1CCCCN1CCCNc1nc(=S)[nH]c2ccccc12,,330.19
O=C(c1ccc(Br)o1)N1CCc2cc(-c3ccsc3)ccc21,,372.98
Cc1nc(S(=O)(=O)N2CCCC(CCc3noc(-c4ccncc4)n3)C2)cn1C,,416.16
Cc1ccc(N2C(=O)NC3CC2(C)Oc2ccc(Cl)cc23)cc1,,328.1
Cc1sc(-c2nnc(C(C)C)o2)cc1NC(=O)c1cnccn1,,329.09
COc1ccc(OC)c(NC(=O)CSc2nc(SC)ns2)c1,,357.03
Cc1sc(-c2ccno2)cc1S(=O)(=O)Nc1ccc(Br)cc1F,,415.93
Cc1c(C)n(CC(C)C)c2ncn3nc(CSc4nc5ccccc5o4)nc3c12,,406.16
Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2N2CCN(CCO)CC2)cc1,,445.08
Cc1nn(C)c(C(=O)Nc2ccn(C34CC5CC(CC(C5)C3)C4)n2)c1Br,,417.12
CC1CN(C(=O)COc2cccc3ccccc23)c2ccccc2NC1=O,,360.15
Cc1nc(N2CCOCC2)cc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)n1,,437.13
Cc1cnn2c(C(=O)O)cc(-c3cnn(C)c3)nc12,,257.09
COc1nc(Nc2ccc(-c3nc4ccccc4o3)cc2)nc(N2CCCC2)n1,,388.16
COc1cc(C2CC(=O)Nc3sc4c(c32)CCC(C(C)(C)C)C4)cc(OC)c1OC,,429.2
CC(C)CNC(=O)c1nnn2c1C(=O)N[C@@H](CC(C)C)C2,,293.19
O=S(=O)(Nc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(F)cc1)c1ccccc1F,,464.07
O=C(O)c1ccc(Nc2cnn(C34CC5CC(CC(C5)C3C(=O)O)C4)c(=O)c2Cl)cc1,,443.12
Cc1ccccc1C1CC(=O)c2c(C)nc(N3CCc4ccccc43)nc2C1,,369.18
CCCn1nnc(NCc2ccc(-c3ccc(Br)cc3Cl)o2)n1,,395.01
Cc1nc(-c2cc(S(=O)(=O)N3CCCC3)c(C)n2C)sc1C(=O)N1CCCC1,,422.14
CCCN(Cc1ccc(F)cc1F)CC(O)COc1ccc(OC)cc1,,365.18
CN1CCN(c2ncnc3c2nnn3Cc2cccc3ccccc23)CC1,,359.19
O=S(=O)(c1ccc(Cl)cc1)N1CCC(c2nc(-c3ccc4c(c3)OCO4)no2)CC1,,447.07
O=C(CN1CCN(Cc2ccc(Cl)s2)CC1)NCCC1=CCCCC1,,381.16
CC1CN(c2ccc(Br)cc2)c2nc3c(c(=O)n(CC(=O)O)c(=O)n3C)n2C1,,447.05
COc1ccc(CSc2nc(N)c3c4c(sc3n2)CSC(C)(C)C4)cc1,,403.08
CCN1C(=O)c2cc(C(=O)NCCN3CCCCCC3)nn2CC1(C)C(=O)NC1CCCC1,,458.3
COc1nc2c(c(-c3ccco3)c1C#N)CCc1c-2cnc2ccc3ccccc3c12,,403.13
Cc1nn(-c2ccc3nnc(C)n3n2)c2c1C(c1ccc(F)cc1)CC(=O)N2,,377.14
CCOc1ccc(N2C(=O)CC(Nc3ccc(I)cc3)C2=O)cc1,,436.03
Cc1cc(C)c(S(=O)(=O)N2CCN(Cc3noc4ccccc34)CC2)cc1C,,399.16
O=C(CN1C(=O)C2CCCCN2c2ccc(C(=O)N3CCCC3)cc21)N1CCC2(CC1)OCCO2,,482.25
Cc1c(C)n(-c2cccnc2)c2ncnc(NCCCn3ccnc3)c12,,347.19
Cc1ccc(C)c(C(=O)COC(=O)c2ccc(C)c(Br)c2)c1,,360.04
O=S(=O)(c1ccc(F)c(Cl)c1)N1CCCN(c2nc3cccnc3s2)CC1,,426.04
COCCNC(=O)c1cn(C[C@@H]2CCCN2C(=O)Cn2nc(C)cc2C)nn1,,389.22
Cc1ccsc1C(=O)N1CC(c2nncn2C)C2(CCCCC2)C1,,344.17
CC(Sc1nnc(-c2ccccc2)n1N)C(=O)O,,264.07
CC(C)N1C(=O)C(C)(C(=O)Nc2cccc(Cl)c2)Oc2cccnc21,,359.1
COc1ccc(C2CCCCCN2Cc2ccc(OC)cc2OC)cc1,,355.21
CCNS(=O)(=O)c1cc(-c2ccc(=O)n(CC)n2)sc1C,,327.07
CC(C)Cc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1,,295.16
N#Cc1c(-c2ccco2)cc(-c2ccccc2)nc1SCc1nc2ccccc2[nH]1,,408.1
Cc1c(Br)cnn1CC(=O)NCCCN1CCCC1=O,,342.07
CCN(CC)CCN(C(=O)C1COc2ccccc2O1)c1nc2c(F)cccc2s1,,429.15
COc1cccc(N2CCN(Cc3nc(N)nc(Nc4ccccc4OC)n3)CC2)c1,,421.22
Cc1nc2c(c(C)nn2C(C)(C)C)c(C)c1CCC(=O)NCC1CCN(C2CCCC2)C1,,439.33
Cn1c(SCc2ccccc2)nc(=O)c2c1NC(=O)CC2c1cc(F)cc(F)c1,,413.1
CCC(C)(C)C1CCc2c(sc3ncn4nc(-c5ccc(Cn6nc(C)cc6C)o5)nc4c23)C1,,474.22
Brc1ccc(CN2CCN(C3CCCCCC3)CC2)cc1,,350.14
COc1ccc(C(=O)c2sc3sc(C(=O)c4ccc(OC)cc4)c(N)c3c2N)cc1,,438.07
CCCS(=O)(=O)N1CCN(Cc2cccnc2)CC1,,283.14
CC(CCc1ccco1)NC(=O)CCc1nn(C(C)C)c2c1COCC2,,359.22
O=S(=O)(c1cc(-c2noc(C3CCCC3)n2)cs1)N1CCCc2ccccc21,,415.1
CCOC(=O)c1c(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)sc2c1CCC2,,429.02
Cn1c(=O)c2c(nc(NCCO)n2Cc2cccc3ccccc23)n(C)c1=O,,379.16
CCn1nccc1C(=O)NCc1nnn2c1COC1(CCCN(C(=O)NC)C1)C2,,402.21
COCc1cc(C)nc(N/N=C/c2cccc(Br)c2)c1C#N,,358.04
Cc1ccc(Cl)cc1-n1nnc(-c2ccc(C(C)(C)C)cc2)n1,,326.13
Cc1nc(Cn2c(=O)oc3cc(S(=O)(=O)NC4CCCC4)ccc32)no1,,378.1
CCCN1CCN(C(=O)C2CCc3nc(N4CCN(C(C)=O)CC4)sc3C2)CC1,,419.24
COC(=O)c1ccc(COc2ccc(F)cc2F)o1,,268.05
O=C(Nc1ccccc1Br)C1CC(=O)N(c2ccccc2)C1,,358.03
Cc1c(SCC(C)C)cc(N2C(=O)c3ccccc3C2=O)cc1S(=O)(=O)c1ccccc1,,465.11
Cn1ncc(Br)c1C(=O)N1CCN(C23CC4CC(CC(C4)C2)C3)CC1,,406.14
O=c1c2nc(-c3ccc(Br)cc3)cn2ccn1-c1ccc2c(c1)CCC2,,405.05
CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(Cl)cc1,,351.08
CN(C1CCCCC1)S(=O)(=O)c1ccc2ccccc2c1,,303.13
Cc1cc(NC(=O)CSc2c(C(C)C)cnc3c2c(=O)n(C)c(=O)n3C)no1,,403.13
COc1ccc(Cl)cc1-c1nnc2sc(-c3cccs3)nn12,,347.99
Cc1c(-c2nsc(Nc3ccc(F)cc3)n2)nnn1-c1ccccc1,,352.09
O=C(O)C1C2CCC(C2)C1C(=O)NCc1ccc2c(c1)OCO2,,317.13
CCN(CC)CCNc1sc(S(=O)(=O)c2ccccc2)nc1S(=O)(=O)c1ccc(C)cc1,,493.12
CS(=O)(=O)N1CCC[C@H]1Cn1cc(C(=O)NC2CCCC2)nn1,,341.15
CC(=O)NC1=NN(C(C)=O)C2(S1)C(=O)N(CCOc1ccccc1)c1c(Cl)cccc12,,458.08
CCC1=Nc2cc(C(=O)N3CCC4(CC3)OCCO4)ccc2Sc2ccc(Br)cc21,,486.06
Cc1cc(N2CCCC2)nc(Nc2ccc(NS(=O)(=O)c3ccc4nc(C)sc4c3)cc2)n1,,480.14
O=C1CC(c2ccccc2)Cc2c1cnn2-c1nc2ccccc2[nH]1,,328.13
CC(C)CCNC(=O)C1(C)Cn2nc(C(=O)NCc3ccco3)cc2C(=O)N1C,,401.21
CCC(NS(=O)(=O)c1cc(OC)ccc1OC)C12CC3CC(CC(C3)C1)C2,,393.2
CC(C)n1c(=O)[nH]c2cc(-c3noc(CN4C(=O)COc5ccc(Cl)cc54)n3)ccc21,,439.1
O=C(CSc1n[nH]c(=O)c2cc(-c3cccs3)nn12)NC1CCCCC1,,389.1
O=C(c1ccccc1)c1ccc2nc(SCc3ccccc3)c3nncn3c2c1,,396.1
CC1(CCc2ccccc2)NC(=O)N(c2ccc(Br)cc2)N1,,359.06
O=C(NC1CCCC1)N1CCc2[nH]c(-c3ccccc3)nc2C1,,310.18
O=c1c2cccnc2n(Cc2ccc(F)cc2)c(=O)n1Cc1ccc2c(c1)OCO2,,405.11
O=C(Cc1cccs1)N1CCN(Cc2ccco2)CC1,,290.11
Cn1cc(S(=O)(=O)Nc2cnn(Cc3ccc(F)cc3Cl)c2)cn1,,369.05
COc1ccc(Nc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,,376.15
O=C1c2ccccc2CN1C[C@H]1CC[C@H](C(=O)NCCc2nnc3ccccn23)CC1,,417.22
CN1CC(=O)N[C@@H]2CCN(Cc3ccccc3)C[C@@H]2C1=O,,287.16
CCN1C(=O)C(CC(=O)OCC(=O)c2ccc(Br)cc2)N(CC)C1=O,,410.05
Cc1nc2sc3c(c2c(=O)n1NC(=O)CCn1cc(Br)cn1)CCCC3,,435.04
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(Cl)cc1,,303.11
CCOc1ccc2oc(=O)cc(CSc3nc4cccnc4[nH]3)c2c1,,353.08
O=S(=O)(Nc1cccc(-c2ccc(N3CCOCC3)nn2)c1)c1ccc2c(c1)OCCO2,,454.13
CC1CCCC(NC(=O)C2CCN(C(=O)c3cc4sccc4n3C)CC2)C1C,,401.21
Cc1ccc(Nc2cc(C)nc(N3CCN(C(=O)C(C)(C)C)CC3)n2)cc1,,367.24
CSc1ccc(-c2noc(C3CCN(S(=O)(=O)c4cccs4)CC3)n2)cc1,,421.06
CC12CN3CC(C)(CN(C1)C3c1cccc(Br)c1)C2,,320.09
CCn1nc(-c2ncc(C)o2)c2c1CCN(C(=O)c1cscn1)C2,,343.11
O=C(NC1CCCCC1)N1CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,,405.21
O=C(O)CNC(=O)CN1C(=O)c2cc(Cl)c(Cl)cc2C1=O,,329.98
O=c1c2c3c(sc2nc(SCc2nc4ccccc4[nH]2)n1-c1ccccc1)CCC3,,430.09
CCc1c(C)c2cc3c(c(C)c2oc1=O)OCN(Cc1ccc(Cl)cc1)C3,,383.13
O=C(NCCC1=CCCCC1)c1cnc2sc(N3CCCC3)nn2c1=O,,373.16
Cc1ncc(-c2ccc(S(=O)(=O)Nc3cc(F)ccc3F)s2)o1,,356.01
CSc1nc(NC2CCCCC2)c(C#N)c(-c2ccccc2)n1,,324.14
CCCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(N(C)C)cc1,,374.18
CCn1cc(CN2CC(c3nncn3C)C3(CCN(C(C)C)CC3)C2)c2cc(OC)ccc21,,450.31
CS(=O)(=O)N1CCN(C(=O)C[C@H]2NC(=O)c3ccccc3NC2=O)CC1,,380.12
CCc1c(C(=O)N/N=C/c2cccs2)nnn1-c1nonc1N,,332.08
Clc1ccc(-c2noc3ncnc(NCCN4CCOCC4)c23)cc1,,359.11
CCCc1ccc(S(=O)(=O)N2CCC(OCc3noc(C4CCCO4)n3)CC2)cc1,,435.18
Cc1c(CC(=O)O)c(=O)oc2cc3occ(-c4ccc5ccccc5c4)c3cc12,,384.1
CCN1CCCn2cc(S(=O)(=O)NCc3ccc(C)o3)cc2C1=O,,351.13
CCC(CO)NCc1ccc(OC)c(Br)c1,,287.05
Cc1nn(C)c(C)c1CCC(=O)N1CCCC2(CCOCC2)C1C(N)=O,,362.23
O=C1c2ccccc2C(Nc2ccc(F)cc2F)N1Cc1ccccc1,,350.12
Cc1oc(-c2ccccc2Cl)nc1CSc1nc2cccnc2[nH]1,,356.05
Cc1nnc(SCC(=O)Nc2sc3c(c2C(=O)OC(C)C)CCCC3)s1,,411.07
O=C1CC(c2ccsc2)c2cnn(Cc3ccc4c(c3)OCO4)c2N1,,353.08
CCOC(=O)CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21,,400.08
CC1(C)Cc2c(c(N3CCOCC3)nc3sc4c(SCCc5ccccc5)ncnc4c23)CO1,,492.17
COc1cc(-c2cc(C(=O)O)c3cc(Br)ccc3n2)cc(OC)c1OC,,417.02
Cc1cc(C)c2c(=O)cc(C(=O)Nc3ccc4nsnc4c3)oc2c1,,351.07
O=C(CCn1cc(Br)cn1)NCC12CC3CC(CC(C3)C1)C2,,365.11
COc1cccc(CN2CCCC2c2cccc(F)c2)c1OC,,315.16
CCc1nc(-c2ccc(-c3noc(-c4ccc(C)s4)n3)cc2)cs1,,353.07
CC(C)Nc1nc(N(C)C)nc(-n2cnc(SCc3ccc(Cl)cc3)n2)n1,,404.13
CN(Cc1ccccc1)S(=O)(=O)c1cc2c(cc1Cl)Oc1ccccc1NC2=O,,428.06
Cc1cc(NC(=O)C2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)no1,,395.21
COc1ccc2c(c1)CCC1C2CCC2(C)C(O)/C(=C/c3cn(C)nc3C)CC12,,392.25
CCN1/C(=c2/sc3nc4ccccc4n3c2=O)Sc2ccc(Cl)cc21,,385.01
O=S(=O)(CCNc1ccccc1)c1c(F)c(F)nc(N2CCOCC2)c1F,,401.1
CC(=O)c1cccc(-n2c3c(c(SC(N)c4cccc5ccccc45)nc2=O)CCC3)c1,,441.15
CCc1cc(C2CCCN2S(=O)(=O)c2ccc3c(c2)CCCC3)on1,,360.15
COCc1cc(C)nc2sc3c(=O)n(CCO)c(-c4ccco4)nc3c12,,371.09
Cc1cc(N2CCC(C)CC2)n2nc(CN3CCCC(C)C3)nc2n1,,342.25
CN1CCN(CCCNC(=O)NC2COc3ccccc3C2)CC1,,332.22
O=S(=O)(c1ccc(Cl)s1)N1CCC(Cc2ccccc2)CC1,,355.05
Cn1cc(C(=O)O)c(C(=O)N(C2CCCCC2)C2CCCCC2)n1,,333.21
O=S(=O)(c1ccc2c(c1)CCC2)N1CCC(c2noc(-c3ccc(F)cc3)n2)CC1,,427.14
COc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)c(OC)c1,,421.22
CC(C)Cn1c(=O)c2c(nc3n2CCN3c2ccc(Cl)cc2)n(C)c1=O,,373.13
CCOC(=O)N1CCN(C(=O)Cc2c(C)nn(-c3nc(C)c(C)s3)c2O)CC1,,407.16
Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(N2CCCC2)c2ccccc23)c1,,407.14
Cn1c(SCCOc2ccc(Cl)cc2)nnc1-c1ccc2c(c1)OCCCO2,,417.09
O=C(COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccc2c(c1)C(=O)OC2,,417.19
CCCCNC(=O)C1(O)c2ccccc2NC(=O)N1c1ccc(Cl)c(Cl)c1,,407.08
Cc1ccc(N2CCC(NC(=O)Nc3ccc(F)cc3F)C2=O)cc1C,,359.14
CCn1c(=O)c2sccc2n2c(CCC(=O)NC3CCCC3)nnc12,,359.14
CC(C)CC(=O)NCc1nnn2c1COC1(CCCN(C(=O)c3ccco3)C1)C2,,401.21
COc1ccc(OC)c(CNc2nc3ccccc3n2C)c1,,297.15
CCOC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,,369.1
Cc1cc(-c2cc(S(=O)(=O)NCc3ccc4c(c3)OCO4)c(C)s2)on1,,392.05
OCCCNc1nc(Nc2ccccc2)c2cnn(-c3ccccc3)c2n1,,360.17
O=C(CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCC3)c1ccc(Br)cc1,,502.04
COCCNC(=O)c1cn(C[C@@H]2CCCN2C(=O)Cn2ccc(C)n2)nn1,,375.2
COc1cc(/C=c2/sc3nc4ccccc4n3c2=O)cc(I)c1OC,,463.97
O=c1nc(SCc2ccccc2Cl)c2c(n1C1CCS(=O)(=O)C1)CCC2,,410.05
CCCS(=O)(=O)N1CCOc2ccc(NC(=O)NCC)cc2C1,,341.14
Cc1cc(C(=O)N2CCN(C(=O)c3ccco3)CC2)nn1C(F)F,,338.12
Cc1ccc(S(=O)(=O)n2c3c(c4cc(C)ccc42)CN(C2CCNCC2)CC3)cc1,,423.2
Nc1c(-c2nc(-c3ccc(F)cc3)no2)nnn1-c1ccc(F)cc1F,,358.08
Cc1nn2c(=O)cc(COC(=O)CN3C(=O)c4ccccc4C3=O)nc2s1,,384.05
Cc1ccc(Cn2cc(C(=O)c3ccc(C)c(C)c3)c(=O)c3cc4c(cc32)OCCO4)cc1,,439.18
Cn1cnnc1C1CN(C(=O)c2n[nH]c3c2CCc2ccccc2-3)CC12CCOCC2,,418.21
CCOc1ccc(S(=O)(=O)Nc2ccon2)cc1,,268.05
CC(C)(NC(=O)c1ccccn1)c1nc2c(c(C(N)=O)n1)OCO2,,329.11
Fc1ccc(CN2CCN(Cc3ccc(Br)cc3)CC2)cc1,,362.08
c1ccc(Cc2nc(N3CCc4ccccc4C3)c3c4c(sc3n2)CCCC4)cc1,,411.18
CCN(CC)C(=O)CSc1n[nH]c(=O)c2cc(-c3cccs3)nn12,,363.08
O=C1c2ccccc2C(=O)N1CCc1nc2ccccc2c(=O)n1-c1cc(Cl)ccc1Cl,,463.05
COc1ccc(-c2nnc(SCc3csc(C)n3)o2)cc1OC,,349.06
Cc1c(C(=O)Nc2onc3c2CC(C)CC3)oc2ccc(Br)cc12,,388.04
Fc1ccc(N2CCN(Cc3cccn3-c3nnc(N4CCOCC4)s3)CC2)cc1,,428.18
CCC(CO)Nc1nc(SC)nc(-c2ccc(Cl)cc2)c1C#N,,348.08
CCn1cc(CNC(=O)c2cn(C)nc2C)c(C)n1,,261.16
COc1cc(C2CC(c3c(O)n(C)c(=O)n(C)c3=O)=Nc3ccccc3S2)ccc1O,,439.12
O=S(=O)(NCC(c1cccs1)S(=O)(=O)c1ccccc1)c1ccccc1,,407.03
CCCC(=O)Nc1ccc2c(c1)CN(C(=O)CC1CCCC1)C(C(=O)N(C)C)C2,,399.25
O=C1CCCc2nccc(-c3ccc(Cl)cc3)c21,,257.06
Cn1cccc1Cc1nnc(SCC(=O)NCc2ccco2)n1C,,345.13
CSc1nc2c(c(=O)[nH]1)C(c1ccc(OC(C)C)cc1)CC(=O)N2,,345.11
O=S(=O)(c1cccc(F)c1)N1CCCC(c2nc(CCOCC3CCCC3)no2)C1,,437.18
COC(=O)c1[nH]c2cc(Br)ccc2c1N,,267.98
Fc1ccccc1-c1ccc(CNC2CCCC2)o1,,259.14
Cc1ccc(C2SCC(=O)Nc3[nH]nc(C)c32)cc1,,273.09
CN(c1nnc(NC(=O)Nc2ccc3c(c2)OCCO3)s1)C1CCCCC1,,389.15
Brc1ccc(COc2cccc3cccnc23)cc1,,313.01
CNS(=O)(=O)c1cn(CC(=O)NC2CCC(C)CC2)cc1S(=O)(=O)NC,,406.13
Cc1cc(N2CCN(c3ccccn3)CC2)n2nc(-c3ccco3)nc2n1,,361.17
CCOC(=O)c1c(NC(=O)c2cc(CC(C)C)on2)sc(C(C)=O)c1C,,378.12
COCCNc1oc(-c2ccc(Cl)cc2)nc1S(=O)(=O)c1ccc(F)cc1,,410.05
CN1CCc2nc3sc(C(N)=O)c(N)c3cc2C1,,262.09
COc1cc(Cn2nccc2N)cc(OC)c1OC,,263.13
CC1CCN(S(=O)(=O)c2cc3c(cc2N2CCCC2)Oc2ccccc2NC3=O)CC1,,441.17
O=C(NCCc1cccs1)c1cnc2sc3c(n2c1=O)CCCC3,,359.08
Cc1nc(CSc2nnc(Cc3cccc4ccccc34)n2-c2ccccc2)cs1,,428.11
Cc1cc(N2CCC(NC(=O)Nc3ccc(C)c(F)c3)C2=O)ccc1F,,359.14
O=C(CC1CCCCC1)NCCn1nc(C(=O)N2CCOCC2)c2c1CCOC2,,404.24
COc1ccc(-c2nc(-c3ccc4c(c3)[nH]c(=O)n4C3CCCC3)no2)c(OC)c1,,406.16
CCC12CN3CC(CC)(CN(C1)C31CCN(Cc3ccccc3)CC1)C2=O,,367.26
CC(C)OC(=O)Cn1nc2ccc(S(=O)(=O)N3CCSCC3)cn2c1=O,,400.09
Cn1cnnc1SCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,,388.02
CCN(Cc1ccccc1)S(=O)(=O)c1cc(-c2nnc(C3CCCC3)o2)co1,,401.14
Cc1cc(C(=O)N2CCC3(CC2)N[C@H](C(=O)NCC(C)C)Cc2[nH]cnc23)on1,,400.22
COc1ccc(S(=O)(=O)NC2COc3ccccc3C2)cc1Cl,,353.05
O=C1CCC2(C(=O)NCc3ccccc3)CCCC=C2N1C1CCCC1,,352.22
O=C(c1ccc(N2CCN(c3ncccn3)CC2)nn1)N1CCc2ccccc21,,387.18
